,CAS,NAME,SMILE
612,['144-15-0'],"tris(2-ethylhexyl) 2-acetyloxypropane-1,2,3-tricarboxylate",CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(C(=O)OCC(CC)CCCC)OC(=O)C
613,['144-24-1'],"2-amino-2,4-dimethylpentanoic acid",CC(C)CC(C)(C(=O)O)N
614,['144-39-8'],"3,7-dimethylocta-1,6-dien-3-yl propanoate",CCC(=O)OC(C)(CCC=C(C)C)C=C
615,['144-48-9'],2-iodoacetamide,C(C(=O)N)I
616,['144-68-3'],"(1R)-4-[(1E,3E,5E,7E,9E,11E,13E,15E,17E)-18-[(4R)-4-hydroxy-2,6,6-trimethylcyclohexen-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol",CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C[C@H](CC2(C)C)O)C)\C)\C)/C)/C
617,['144-90-1'],3-amino-2-methylpropanoic acid,CC(CN)C(=O)O
618,['145-12-0'],"(8R,9S,10R,13S,14S,17S)-4,17-dihydroxy-10,13,17-trimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C)O
619,['145-73-3'],"7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid",C1CC2C(C(C1O2)C(=O)O)C(=O)O
620,['147-81-9'],"2,3,4,5-tetrahydroxypentanal",C(C(C(C(C=O)O)O)O)O
621,['147-85-3'],(2S)-pyrrolidine-2-carboxylic acid,C1C[C@H](NC1)C(=O)O
622,['149-29-1'],"4-hydroxy-4,6-dihydrofuro[3,2-c]pyran-2-one",C1C=C2C(=CC(=O)O2)C(O1)O
623,['149-87-1'],5-oxopyrrolidine-2-carboxylic acid,C1CC(=O)NC1C(=O)O
624,['150-25-4'],2-[bis(2-hydroxyethyl)amino]acetic acid,C(CO)N(CCO)CC(=O)O
625,['150-39-0'],2-[2-[bis(carboxymethyl)amino]ethyl-(2-hydroxyethyl)amino]acetic acid,C(CN(CC(=O)O)CC(=O)O)N(CCO)CC(=O)O
626,['150-81-2'],oxolan-3-ylmethyl octadec-9-enoate,CCCCCCCCC=CCCCCCCCC(=O)OCC1CCOC1
627,['151-13-3'],"butyl (Z,12R)-12-hydroxyoctadec-9-enoate",CCCCCC[C@H](C/C=C\CCCCCCCC(=O)OCCCC)O
628,['151-16-6'],2-aminoethyl carbamimidothioate,C(CSC(=N)N)N
629,['151-32-6'],dinonyl hexanedioate,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC
630,['151-51-9'],,C(=N)=N
631,['151-83-7'],"5-hex-3-yn-2-yl-1-methyl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
632,['152-58-9'],"(8R,9S,10R,13S,14S,17R)-17-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C
633,['152-62-5'],"(8S,9R,10S,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C
634,['152-97-6'],"(6S,8S,9S,10R,11S,13S,14S,16R,17S)-6-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one",C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@H]3[C@H](C[C@@]2([C@H]1C(=O)CO)C)O)C)F
635,['154-93-8'],"1,3-bis(2-chloroethyl)-1-nitrosourea",C(CCl)NC(=O)N(CCCl)N=O
636,['155-30-6'],"(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-methylsulfanyloxane-3,4,5-triol",CS[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O
637,['155-84-0'],(2S)-2-acetamido-5-(diaminomethylideneamino)pentanoic acid,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)O
638,['156-56-9'],(2S)-2-amino-3-[(1R)-2-methylidenecyclopropyl]propanoic acid,C=C1C[C@@H]1C[C@@H](C(=O)O)N
639,['156-57-0'],2-aminoethanethiol;hydrochloride,C(CS)N.Cl
640,['157-06-2'],(2R)-2-amino-5-(diaminomethylideneamino)pentanoic acid,C(C[C@H](C(=O)O)N)CN=C(N)N
641,['157-16-4'],2H-azirine,C1C=N1
642,['157-18-6'],oxirene,C1=CO1
643,['157-26-6'],dioxirane,C1OO1
644,['157-45-9'],spiro[2.3]hexane,C1CC2(C1)CC2
645,['174-73-2'],"tricyclo[4.1.0.01,3]heptane",C1CC2CC23C1C3
646,['175-56-4'],spiro[3.4]octane,C1CCC2(C1)CCC2
647,['176-80-7'],1-azaspiro[4.5]decane,C1CCC2(CC1)CCCN2
648,['177-10-6'],"1,4-dioxaspiro[4.5]decane",C1CCC2(CC1)OCCO2
649,['177-11-7'],"1,4-dioxa-8-azaspiro[4.5]decane",C1CNCCC12OCCO2
650,['180-72-3'],"2,3,4,8,9,10-hexathiaspiro[5.5]undecane",C1C2(CSSS1)CSSSC2
651,['180-97-2'],"1,5,7,11-tetrathiaspiro[5.5]undecane",C1CSC2(SC1)SCCCS2
652,['181-15-7'],spiro[5.6]dodecane,C1CCCC2(CC1)CCCCC2
653,['181-28-2'],"7,12-dioxaspiro[5.6]dodecane",C1CCC2(CC1)OCCCCO2
654,['182-01-4'],"7,8,15,16,23,24-hexaoxatrispiro[5.2.59.2.517.26]tetracosane",C1CCC2(CC1)OOC3(CCCCC3)OOC4(CCCCC4)OO2
655,['183-84-6'],"7,8,15,16-tetraoxadispiro[5.2.59.26]hexadecane",C1CCC2(CC1)OOC3(CCCCC3)OO2
656,['183-97-1'],"1,4,9,12-tetraoxadispiro[4.2.48.25]tetradecane",C1CC2(CCC13OCCO3)OCCO2
657,['184-05-4'],"6,7,13,14-tetrathiadispiro[4.2.48.25]tetradecane",C1CCC2(C1)SSC3(CCCC3)SS2
658,['204-34-2'],"2,4,6,8,10,12,13-heptazatricyclo[7.3.1.05,13]trideca-1(12),2,4,6,8,10-hexaene",C1=NC2=NC=NC3=NC=NC(=N1)N23
659,['248-21-5'],"3,11-diazatetracyclo[6.3.0.02,6.05,9]undecane",C1C2C3CNC2C4C1C3CN4
660,['249-87-6'],"tricyclo[4.2.2.02,5]decane",C1CC2CCC1C3C2CC3
661,['250-21-5'],"tricyclo[3.3.0.02,8]octane",C1CC2C3C2C1CC3
662,['250-22-6'],"tricyclo[3.2.1.03,6]octane",C1C2CC3CC1C3C2
663,['262-38-4'],"5,6,12,13-tetraoxa-1,3,8,10-tetrazatricyclo[8.4.0.03,8]tetradecane",C1N2COOCN2CN3N1COOC3
664,['277-05-4'],"tricyclo[5.1.0.02,4]octane",C1CC2CC2C3C1C3
665,['277-06-5'],"3,8-dioxatricyclo[5.1.0.02,4]octane",C1CC2C(O2)C3C1O3
666,['277-87-2'],"tricyclo[6.2.0.03,6]decane",C1CC2C1CC3CCC3C2
667,['278-74-0'],"3-oxatricyclo[3.2.1.02,4]octane",C1CC2CC1C3C2O3
668,['278-80-8'],"tricyclo[3.2.2.02,4]nonane",C1CC2CCC1C3C2C3
669,['279-18-5'],"tricyclo[3.2.0.02,7]heptane",C1CC2C3C2C1C3
670,['279-19-6'],"tricyclo[2.2.1.02,6]heptane",C1C2CC3C1C3C2
671,['279-24-3'],2-azabicyclo[2.2.1]heptane,C1CC2CC1CN2
672,['279-35-6'],"2,3-dioxabicyclo[2.2.1]heptane",C1CC2CC1OO2
673,['279-40-3'],7-azabicyclo[2.2.1]heptane,C1CC2CCC1N2
674,['279-59-4'],7-thiabicyclo[2.2.1]heptane,C1CC2CCC1S2
675,['280-21-7'],"6,7,8-trioxabicyclo[3.2.1]octane",C1CC2OC(C1)OO2
676,['280-28-4'],"1,5-diazabicyclo[3.2.1]octane",C1CN2CCN(C1)C2
677,['280-38-6'],2-azabicyclo[2.2.2]octane,C1CC2CCC1CN2
678,['280-53-5'],"2,3-dioxabicyclo[2.2.2]octane",C1CC2CCC1OO2
679,['281-05-0'],9-oxabicyclo[3.3.1]nonane,C1CC2CCCC(C1)O2
680,['281-15-2'],9-thiabicyclo[3.3.1]nonane,C1CC2CCCC(C1)S2
681,['281-17-4'],"1,5-diazabicyclo[3.3.1]nonane",C1CN2CCCN(C1)C2
682,['281-23-2'],adamantane,C1C2CC3CC1CC(C2)C3
683,['281-25-4'],"2-thiatricyclo[3.3.1.13,7]decane",C1C2CC3CC1CC(C2)S3
684,['281-27-6'],"1-azatricyclo[3.3.1.13,7]decane",C1C2CC3CC1CN(C2)C3
685,['281-29-8'],"1,3-diazatricyclo[3.3.1.13,7]decane",C1C2CN3CC1CN(C2)C3
686,['281-32-3'],"2,4,10-trioxatricyclo[3.3.1.13,7]decane",C1C2CC3CC1OC(O2)O3
687,['281-84-5'],"tricyclo[6.2.1.13,6]dodecane",C1CC2CC1CC3CCC(C3)C2
688,['283-19-2'],bicyclo[3.2.2]nonane,C1CC2CCC(C1)CC2
689,['283-24-9'],3-azabicyclo[3.2.2]nonane,C1CC2CCC1CNC2
690,['283-27-2'],3-oxabicyclo[3.2.2]nonane,C1CC2CCC1COC2
691,['283-35-2'],"6,7-dioxabicyclo[3.2.2]nonane",C1CC2CCC(C1)OO2
692,['283-49-8'],"tricyclo[3.3.2.02,8]decane",C1CC2C3C2CCC1CC3
693,['283-50-1'],bicyclo[3.3.2]decane,C1CC2CCCC(C1)CC2
694,['283-58-9'],"1,5-diazabicyclo[3.3.3]undecane",C1CN2CCCN(C1)CCC2
695,['283-66-9'],"3,4,8,9,12,13-hexaoxa-1,6-diazabicyclo[4.4.4]tetradecane",C1N2COOCN(COO1)COOC2
696,['283-68-1'],"tricyclo[8.2.2.24,7]hexadecane",C1CC2CCC1CCC3CCC(CC3)CC2
697,['284-18-4'],9-azabicyclo[4.2.1]nonane,C1CCC2CCC(C1)N2
698,['284-20-8'],9-oxabicyclo[4.2.1]nonane,C1CCC2CCC(C1)O2
699,['284-22-0'],"7,8,9-trioxabicyclo[4.2.1]nonane",C1CCC2OC(C1)OO2
700,['285-50-7'],"tricyclo[5.1.0.03,5]octane",C1C2CC2CC3C1C3
701,['285-76-7'],1-azabicyclo[3.1.0]hexane,C1CC2CN2C1
702,['286-28-2'],7-thiabicyclo[4.1.0]heptane,C1CCC2C(C1)S2
703,['286-45-3'],8-oxabicyclo[5.1.0]octane,C1CCC2C(O2)CC1
704,['286-60-2'],bicyclo[6.1.0]nonane,C1CCCC2CC2CC1
705,['286-73-7'],"tricyclo[7.1.0.04,6]decane",C1CC2CC2CCC3C1C3
706,['286-75-9'],"5,10-dioxatricyclo[7.1.0.04,6]decane",C1CC2C(O2)CCC3C1O3
707,['287-12-7'],"tricyclo[3.1.0.02,6]hexane",C1CC2C3C1C23
708,['287-13-8'],"tricyclo[4.1.0.02,7]heptane",C1CC2C3C2C3C1
709,['287-50-3'],None,None
710,['287-53-6'],"1,3-dithietane",C1SCS1
711,['288-16-4'],"1,2-thiazole",C1=CSN=C1
712,['288-37-9'],"1,2,5-oxadiazole",C1=NON=C1
713,['288-94-8'],2H-tetrazole,C1=NNN=N1
714,['289-14-5'],"1,2,4-trioxolane",C1OCOO1
715,['289-16-7'],"1,2,4-trithiolane",C1SCSS1
716,['289-70-3'],4H-thiopyran,C1C=CSC=C1
717,['289-96-3'],triazine,C1=CN=NN=C1
718,['290-79-9'],"1,4-dithiine",C1=CSC=CS1
719,['291-22-5'],"1,2,4,5-tetrathiane",C1SSCSS1
720,['291-70-3'],oxepine,C1=CC=COC=C1
721,['291-92-9'],"1,3-dioxepine",C1OC=CC=CO1
722,['292-45-5'],"1,2,4,6-tetrathiepane",C1SCSSCS1
723,['292-46-6'],"1,2,3,5,6-pentathiepane",C1SSCSSS1
724,['294-59-7'],"1,3,6,9-tetraoxacycloundecane",C1COCCOCOCCO1
725,['294-80-4'],"1,5,9-triazacyclododecane",C1CNCCCNCCCNC1
726,['294-90-6'],"1,4,7,10-tetrazacyclododecane",C1CNCCNCCNCCN1
727,['294-92-8'],"1,7-dioxa-4,10-diazacyclododecane",C1COCCNCCOCCN1
728,['294-95-1'],"1,7-dioxa-4,10-dithiacyclododecane",C1CSCCOCCSCCO1
729,['295-03-4'],azacyclotridecane,C1CCCCCCNCCCCC1
730,['295-37-4'],"1,4,8,11-tetrazacyclotetradecane",C1CNCCNCCCNCCNC1
731,['295-42-1'],"1,3,6,9,12-pentaoxacyclotetradecane",C1COCCOCOCCOCCO1
732,['296-39-9'],"1,4,10,13-tetraoxa-7,16-dithiacyclooctadecane",C1COCCSCCOCCOCCSCCO1
733,['296-40-2'],"1,10-dioxa-4,7,13,16-tetrathiacyclooctadecane",C1CSCCSCCOCCSCCSCCO1
734,['296-78-6'],cyclohenicosane,C1CCCCCCCCCCCCCCCCCCCC1
735,['296-86-6'],cyclodocosane,C1CCCCCCCCCCCCCCCCCCCCC1
736,['297-03-0'],cyclotetracosane,C1CCCCCCCCCCCCCCCCCCCCCCC1
737,['297-16-5'],cyclohexacosane,C1CCCCCCCCCCCCCCCCCCCCCCCCC1
738,['297-23-4'],cycloheptacosane,C1CCCCCCCCCCCCCCCCCCCCCCCCCC1
739,['297-24-5'],cyclooctacosane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCC1
740,['297-35-8'],cyclotriacontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
741,['297-39-2'],cyclodotriacontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
742,['297-50-7'],cyclohexatriacontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
743,['297-54-1'],cyclotetracontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
744,['297-58-5'],cyclodotetracontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
745,['297-60-9'],cyclopentatetracontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
746,['297-63-2'],cyclotetrapentacontane,C1CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC1
747,['297-76-7'],"[(3S,8R,9S,10R,13S,14S,17R)-17-acetyloxy-17-ethynyl-13-methyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C
748,['297-78-9'],"1,3,5,7,8,9,10,10-octachloro-4-oxatricyclo[5.2.1.02,6]dec-8-ene",C12C(C(OC1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl
749,['298-12-4'],oxaldehydic acid,C(=O)C(=O)O
750,['299-70-7'],"(2S,3S)-1,4-dibromobutane-2,3-diol",C([C@H]([C@@H](CBr)O)O)Br
751,['300-08-3'],"methyl 1-methyl-3,6-dihydro-2H-pyridine-5-carboxylate;hydrobromide",CN1CCC=C(C1)C(=O)OC.Br
752,['300-68-5'],1-(4-pyrrolidin-1-ylbut-2-ynyl)pyrrolidine;dihydrochloride,C1CCN(C1)CC#CCN2CCCC2.Cl.Cl
753,['300-85-6'],3-hydroxybutanoic acid,CC(CC(=O)O)O
754,['301-02-0'],(Z)-octadec-9-enamide,CCCCCCCC/C=C\CCCCCCCC(=O)N
755,['302-22-7'],"[(8R,9S,10R,13S,14S,17R)-17-acetyl-6-chloro-10,13-dimethyl-3-oxo-2,8,9,11,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate",CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)CC[C@]34C)Cl)C)OC(=O)C
756,['302-23-8'],"[(8R,9S,10R,13S,14S,17R)-17-acetyl-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] acetate",CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)OC(=O)C
757,['302-66-9'],3-methylpent-1-yn-3-yl carbamate,CCC(C)(C#C)OC(=O)N
758,['302-72-7'],2-aminopropanoic acid,CC(C(=O)O)N
759,['302-79-4'],"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C
760,['302-84-1'],2-amino-3-hydroxypropanoic acid,C(C(C(=O)O)N)O
761,['303-33-3'],"[(7S,8R)-7-hydroxy-5,6,7,8-tetrahydro-3H-pyrrolizin-1-yl]methyl (2S)-2-hydroxy-2-[(1R)-1-methoxyethyl]-3-methylbutanoate",C[C@H]([C@@](C(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)O)O)OC
762,['303-34-4'],"[(7S,8R)-7-[(Z)-2-methylbut-2-enoyl]oxy-5,6,7,8-tetrahydro-3H-pyrrolizin-1-yl]methyl (2R)-2,3-dihydroxy-2-[(1S)-1-methoxyethyl]-3-methylbutanoate",C/C=C(/C)\C(=O)O[C@H]1CCN2[C@@H]1C(=CC2)COC(=O)[C@@]([C@H](C)OC)(C(C)(C)O)O
763,['303-43-5'],"[(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] (Z)-octadec-9-enoate",CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C
764,['303-98-0'],"2-[(2E,6E,10E,14E,18E,22E,26E,30E,34E)-3,7,11,15,19,23,27,31,35,39-decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaenyl]-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione",CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
765,['305-62-4'],"2,4-diaminobutanoic acid",C(CN)C(C(=O)O)N
766,['306-37-6'],"1,2-dimethylhydrazine;dihydrochloride",CNNC.Cl.Cl
767,['306-67-2'],"N,N'-bis(3-aminopropyl)butane-1,4-diamine;tetrahydrochloride",C(CCNCCCN)CNCCCN.Cl.Cl.Cl.Cl
768,['307-26-6'],"1,1,3,5,6-pentachloro-1,2,2,3,4,4,5,6,6-nonafluorohexane",C(C(C(C(F)(Cl)Cl)(F)F)(F)Cl)(C(C(F)(F)Cl)(F)Cl)(F)F
769,['307-29-9'],"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctan-1-amine",C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N
770,['307-46-0'],"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,11-henicosafluoroundecan-1-ol",C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
771,['307-60-8'],"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-pentacosafluoro-12-iodododecane",C(C(C(C(C(C(C(F)(F)I)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
772,['307-62-0'],"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-triacontafluorotetradecane",C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
773,['307-63-1'],"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14-nonacosafluoro-14-iodotetradecane",C(C(C(C(C(C(C(C(F)(F)I)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
774,['307-70-0'],"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11-icosafluoroundecan-1-ol",C(C(C(C(C(C(C(C(C(C(C(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
775,['307-78-8'],"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorodecanedioic acid",C(=O)(C(C(C(C(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
776,['312-84-5'],(2R)-2-amino-3-hydroxypropanoic acid,C([C@H](C(=O)O)N)O
777,['315-22-0'],"(1R,4R,5R,6R,16R)-5,6-dihydroxy-4,5,6-trimethyl-2,8-dioxa-13-azatricyclo[8.5.1.013,16]hexadec-10-ene-3,7-dione",C[C@H]1C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]1(C)O)(C)O
778,['315-37-7'],"[(8R,9S,10R,13S,14S,17S)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl] heptanoate",CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
779,['319-78-8'],"(2R,3R)-2-amino-3-methylpentanoic acid",CC[C@@H](C)[C@H](C(=O)O)N
780,['319-89-1'],"2,3,5,6-tetrahydroxycyclohexa-2,5-diene-1,4-dione",C1(=C(C(=O)C(=C(C1=O)O)O)O)O
781,['320-77-4'],"1-hydroxypropane-1,2,3-tricarboxylic acid",C(C(C(C(=O)O)O)C(=O)O)C(=O)O
782,['327-56-0'],(2R)-2-aminohexanoic acid,CCCC[C@H](C(=O)O)N
783,['327-57-1'],(2S)-2-aminohexanoic acid,CCCC[C@@H](C(=O)O)N
784,['327-69-5'],"3-methylbutyl 2,2,2-trifluoroacetate",CC(C)CCOC(=O)C(F)(F)F
785,['328-38-1'],(2R)-2-amino-4-methylpentanoic acid,CC(C)C[C@H](C(=O)O)N
786,['328-39-2'],2-amino-4-methylpentanoic acid,CC(C)CC(C(=O)O)N
787,['328-42-7'],2-oxobutanedioic acid,C(C(=O)C(=O)O)C(=O)O
788,['328-50-7'],2-oxopentanedioic acid,C(CC(=O)O)C(=O)C(=O)O
789,['329-94-2'],"1,2-diazabicyclo[2.2.2]octane",C1CN2CCC1CN2
790,['332-97-8'],ethyl 8-fluorooctanoate,CCOC(=O)CCCCCCCF
791,['333-18-6'],"ethane-1,2-diamine;dihydrochloride",C(CN)N.Cl.Cl
792,['333-93-7'],"butane-1,4-diamine;dihydrochloride",C(CCN)CN.Cl.Cl
793,['334-22-5'],2-chloro-N-(2-chloroethyl)ethanamine,C(CCl)NCCCl
794,['334-25-8'],6-amino-6-oxohexanoic acid,C(CCC(=O)O)CC(=O)N
795,['334-28-1'],7-fluoroheptanoic acid,C(CCCF)CCC(=O)O
796,['334-43-0'],1-chloro-7-fluoroheptane,C(CCCF)CCCCl
797,['334-44-1'],7-fluoroheptanenitrile,C(CCCF)CCC#N
798,['334-49-6'],(E)-dec-2-enoic acid,CCCCCCC/C=C/C(=O)O
799,['334-50-9'],"N'-(3-aminopropyl)butane-1,4-diamine;trihydrochloride",C(CCNCCCN)CN.Cl.Cl.Cl
800,['334-59-8'],10-fluorodecanoic acid,C(CCCCC(=O)O)CCCCF
801,['334-61-2'],1-bromo-10-fluorodecane,C(CCCCCBr)CCCCF
802,['334-62-3'],1-chloro-10-fluorodecane,C(CCCCCCl)CCCCF
803,['334-64-5'],10-fluorodecan-1-ol,C(CCCCCF)CCCCO
804,['334-71-4'],12-fluorododecanenitrile,C(CCCCCC#N)CCCCCF
805,['335-01-3'],"N,N,1,1,1-pentafluoromethanamine",C(N(F)F)(F)(F)F
806,['335-08-0'],"3,3,3-trifluoro-2-hydroxy-2-methylpropanenitrile",CC(C#N)(C(F)(F)F)O
807,['335-68-2'],"1,1,3,5,7,8-hexachloro-1,2,2,3,4,4,5,6,6,7,8,8-dodecafluorooctane",C(C(C(C(C(F)(F)Cl)(F)Cl)(F)F)(F)Cl)(C(C(C(F)(Cl)Cl)(F)F)(F)Cl)(F)F
808,['335-70-6'],"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-hexadecafluoro-1,8-diiodooctane",C(C(C(C(C(F)(F)I)(F)F)(F)F)(F)F)(C(C(C(F)(F)I)(F)F)(F)F)(F)F
809,['335-74-0'],"3,5,7,9,10-pentachloro-2,2,3,4,4,5,6,6,7,8,8,9,10,10-tetradecafluorodecanoic acid",C(=O)(C(C(C(C(C(C(C(C(C(F)(F)Cl)(F)Cl)(F)F)(F)Cl)(F)F)(F)Cl)(F)F)(F)Cl)(F)F)O
810,['336-08-3'],"2,2,3,3,4,4,5,5-octafluorohexanedioic acid",C(=O)(C(C(C(C(C(=O)O)(F)F)(F)F)(F)F)(F)F)O
811,['336-62-9'],"ethyl 4,4,5,5,6,6,6-heptafluoro-3-oxohexanoate",CCOC(=O)CC(=O)C(C(C(F)(F)F)(F)F)(F)F
812,['338-03-4'],"4,4,4-trifluoro-3-hydroxy-3-methylbutanoic acid",CC(CC(=O)O)(C(F)(F)F)O
813,['338-23-8'],"1,3-difluoro-2,2-bis(fluoromethyl)propane",C(C(CF)(CF)CF)F
814,['338-69-2'],(2R)-2-aminopropanoic acid,C[C@H](C(=O)O)N
815,['339-16-2'],"methyl (2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoate",CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)OC)/C)/C
816,['339-72-0'],"(4S)-4-amino-1,2-oxazolidin-3-one",C1[C@@H](C(=O)NO1)N
817,['339-98-0'],"ethyl 7-phenylbicyclo[4.1.0]hepta-2,4-diene-7-carboxylate",CCOC(=O)C1(C2C1C=CC=C2)C3=CC=CC=C3
818,['344-25-2'],(2R)-pyrrolidine-2-carboxylic acid,C1C[C@@H](NC1)C(=O)O
819,['348-66-3'],"(2R)-2,5-diaminopentanoic acid",C(C[C@H](C(=O)O)N)CN
820,['348-67-4'],(2R)-2-amino-4-methylsulfanylbutanoic acid,CSCC[C@H](C(=O)O)N
821,['348-75-4'],"4,4,4-trifluoro-3-methylbutanoic acid",CC(CC(=O)O)C(F)(F)F
822,['352-23-8'],"ethyl 3,3,3-trifluoropropanoate",CCOC(=O)CC(F)(F)F
