,SMIELS,Atom2,Func. Group,Actual,Predict
5376,CC(C)N(C=O)C(C)C,CHON,amide,468.6,439.94529514228776
8229,C1CC2CC1C3C2C=CC3,CH,alkene,447.38,455.48678892646046
5979,CCC(C)C(C)(C)OC,CHO,ester,401.39,405.67487372741607
1351,CC1=CC(=C(C=C1)O)C,CHO,aromatic,484.05,488.03787010563576
519,CCCCCC#CCCCC,CH,alkyne,471.15,463.59223002288843
2345,C1=CC(=CC(=C1)CC#N)CC#N,CHN,aromatic,443.15,464.06068788967445
1613,CC(=C)C1CCC(=CC1)C=O,CHO,alkene,513.15,479.6526785594624
8276,C1CCC2(C=C2)C3(C1)C=C3,CH,alkene,456.36,463.93267479013537
546,CCC(=O)C=C,CHO,alkene,376.15,366.62506911330416
7670,CC1C2CCC(C2)C1CO,CHO,alcohol,506.11,508.8090256332572
4526,C1CC(OCC=C1)O,CHO,ester,478.99,476.27886473946796
4452,CC(CC#N)N1CC1,CHN,amine,458.1,456.7081373107619
6225,CC1=CCCC(=C1)OC,CHO,ester,437.56,430.70251435002035
1227,CCCC(C)C(=O)O,CHO,alcohol,469.65,483.88005092482865
6693,CCCCN(C(=O)CCC)N=O,CHON,amide,512.35,487.6353764105358
9638,CC1=CC=C(C=C1)CCN(C)C,CHN,aromatic,499.65,498.78218090051723
2293,CCCCNCCCC,CHN,amine,432.75,438.7303707745307
2781,CC1=CC(=C2C(=C1)C=CC=N2)C,CHN,aromatic,541.65,523.1636133594142
10957,CC(CCC=C(C)CCCO)C=C,CHO,alkene,566.62,558.887121278697
3154,C(C(=O)CO)O,CHO,alcohol,506.47,494.821434630238
4612,CCC(C(CC)O)O,CHO,alcohol,506.65,520.7542413959873
10440,C/C(=C(/C)\C(C)(C)C)/C(C)(C)C,CH,alkene,471.62,460.1488563259689
1621,C1=CC=C(C=C1)OCCC(=O)O,CHO,carboxylic_acid,513.15,545.2623617287549
6619,CCCCOC(=O)CC(=O)C,CHO,ester,494.73,480.7322462493986
4206,COC(=O)C12CC1C2,CHO,ester,400.28,412.6208125413291
7026,C1CCC(=C(C#N)C(=O)O)CC1,CHON,alkene,402.65,561.9953074366995
5575,CCOC(=O)N1CCN(CC1)N=O,CHON,ester,521.94,489.29586688290436
9035,CCCCCCC(C)(C)C(=O)O,CHO,alcohol,570.68,559.3123328676568
7621,CNCC1=CC=CC=C1OC,CHON,ester,499.15,451.96496064896064
9376,CCC(C(C)C)C(C)(C)CC,CH,alkane,451.15,443.25815739382983
126,CCCCCCC#CCC,CH,alkyne,450.15,442.473932766203
2262,CCC(CO)(CO)N,CHON,alcohol,425.65,494.81023461134487
5092,C1CN2CCCN(C1)C2,CHN,amine,411.73,420.7717808733507
7877,C1CC2CC1CC2CC(=O)O,CHO,alcohol,564.11,549.7801572477892
2137,COCCCN,CHON,ester,390.65,400.4968695837979
3476,C(C#N)C(=O)NC(=O)N,CHON,amide,623.64,606.5928380189042
4424,CC(C)(CO)C(=O)OC,CHO,ester,450.65,484.73001854552126
5600,CCCCN(C(=O)N(C)C)N=O,CHON,amide,534.15,473.95712580191446
10524,CCCCC(CC)(CC)C(C)C,CH,alkane,476.15,467.3632692861803
10908,CC(CCC=C(C)C)CCOCC=O,CHO,ester,548.84,531.3475657298778
6585,CCCOC(=O)CCC(=O)C,CHO,ester,488.15,487.65697900093
10280,CC(C)C(C)CCCC(C)(C)C,CH,alkane,464.15,465.49399504847895
8149,CCCCCC#CCC=C,CH,alkene,434.08,436.7157901035025
2362,CN(C)CCC#N,CHN,amine,446.15,441.6281053492944
5490,CCOC(CCO)OCC,CHO,ester,496.34,484.3992072400554
6437,C1COCC1C2CCOC2,CHO,ester,467.1,524.1854766012345
8344,CCOCCC1=CC=CC=C1,CHO,ester,467.65,450.7721264418896
331,CCCC(C)C=C,CH,alkene,357.05,371.15177149962835
1529,CCCC(=O)C1=CC=CC=C1,CHO,aromatic,501.65,457.036891782417
7861,CCCCC1CC(=O)CC1=O,CHO,ketone,556.44,528.5327566993342
976,CCCCCC(=O)OCC,CHO,ester,440.15,442.52473000775706
4139,CC(C)C(=O)C=C,CHO,alkene,386.99,386.30036674938594
3444,C(#CC(=O)N)C(=O)N,CHON,alkyne,552.92,542.968913634586
1158,CCCC(=C(CC)C(=O)C)C,CHO,alkene,463.15,487.38564091037364
10998,C1C=CCC23C1(CC=CC2)CC3=O,CHO,alkene,578.48,580.3105033572157
2329,C1OC2=C(O1)C=C(C=C2)CCN,CHON,ester,439.15,440.8249563825583
5454,C1=CN(C=C1)CCC#N,CHN,aromatic,488.28,488.54900709007507
3135,C(CO)NC=O,CHON,alcohol,459.25,463.3999018239838
10528,CCCCCCC(CC)CCC,CH,alkane,477.15,470.7154095356607
2858,CCOC1=CC(=C(C=C1)N)N,CHON,ester,568.15,538.7424498931699
4029,C1CC(=O)CCC1O,CHO,alcohol,357.15,489.20485908122043
6537,CCOCC(COC(C)C)O,CHO,ester,481.15,517.5559311227329
4409,CC(C(=O)C)OC(=O)C,CHO,ester,448.53,436.230163663814
371,CCC(C)(C)C(C)C,CH,alkane,387.95,394.8119409418399
8495,CCC(C)C(C)CCOC(=O)C,CHO,ester,485.74,477.0808049231738
2927,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N,CHN,aromatic,639.15,548.0857686125543
4576,C=CC1=CC(OC1=O)O,CHO,ester,494.84,488.8976006365699
2747,CCCCC1=CC=C(C=C1)N,CHN,aromatic,534.15,491.315600715648
7218,CCN1CCN(C(C1)C)CC,CHN,amine,441.41,427.09084291420305
10467,CCCCCCC(C)C(C)(C)C,CH,alkane,473.15,466.66851763705085
2017,CC(C)(OC)OC,CHO,ester,356.15,365.8722487572612
4289,CC1CCC(=O)C1,CHO,ketone,416.15,416.91477060263816
6425,COC(=O)N1C2C=CC1C=C2,CHON,ester,465.1,465.16709787977186
9605,C1CC2C=CC1C3=CCC=C23,CH,alkene,492.15,479.6722803104483
7902,CCOC(=O)C(C)(C(=O)C)OC(=O)C,CHO,ester,572.6,556.2755823383541
9939,CC(C)(C)C(C1CCCCC1)O,CHO,alcohol,559.34,525.1181352151326
3467,C(C(CN)O)C(=O)O,CHON,carboxylic_acid,600.9,583.4073932429267
5226,C1CC2C3(C1OO2)CC3,CHO,ester,434.12,451.41632507085455
2533,CC1=CC=C(C=C1)NC,CHN,aromatic,483.15,492.3671787833181
561,CCC(C)(C1=CC=CC=C1)O,CHO,aromatic,380.65,475.4707698445005
5001,CN1C2CC(N1C)C=C2,CHN,alkene,393.01,403.577066390558
4338,CCCC1OCCO1,CHO,ester,429.15,396.24941166557176
10005,CC(=CCCC1(CCC(O1)O)C)C,CHO,ester,585.3,564.3634977882967
8463,CCCCCC(C=C)OC(=O)C,CHO,ester,482.86,458.7042316954961
5109,CCCC(C)C(=O)OC,CHO,ester,417.54,416.9333385744984
3968,CC12CC1(C2)C,CH,alkane,327.45,360.64726582742435
2205,CC1=NC=CN=C1,CHN,aromatic,410.15,418.1676321383834
5288,CC(C)C(CC=C)O,CHO,alkene,447.74,441.09085071331015
1595,CC1=CC(=C(C=C1)O)CC=C,CHO,alkene,510.15,504.98393809211746
5720,C1=CC(=CC=C1/C=N/O)O,CHON,aromatic,599.11,547.5748350392525
993,CCOC1=CC=CC=C1,CHO,ester,442.95,433.55795311496763
9473,CCCCC1CC2CC1C=C2,CH,alkene,463.52,456.34654390223307
4292,CC(CN)CN(C)C,CHN,amine,416.65,426.16006571135415
8931,C=CC(=O)OCC=CCOC(=O)C=C,CHO,ester,542.36,500.43688205079536
9916,C[C@]1(CCCCC1=O)CCC(=O)OC,CHO,ester,554.65,564.5466349481565
9927,C1CC2(CCC(=O)C=C2)CC=C1,CHO,alkene,557.16,529.8309443195811
1855,CC(=O)C1=CC(=C(C=C1)OC)OC,CHO,ester,560.15,483.0187117467891
10190,C1CCC(=O)C(C1)C2=CC=CC=C2,CHO,aromatic,430.65,521.9538610088114
8942,C/C=C/C(C1CCCCC1)O,CHO,alkene,543.85,519.0299044911274
7064,CC12CC=CC3C1C23C,CH,alkene,412.17,422.96066644486234
4349,COC1CCCNC1,CHON,ester,432.65,429.9703186626495
3506,C/C=C/N1CC1,CHN,alkene,337.74,362.9083041452892
10296,CCCC(C)C(CC)C(C)(C)C,CH,alkane,465.15,457.5045084451109
8404,C1CCC2=C(C1)CC=CC2,CH,alkene,476.58,476.86120112678475
6773,CC(=O)OC1COCC1OC(=O)C,CHO,ester,536.64,537.5837216131822
9897,C1=CC=C(C=C1)OC2=CC=CC=N2,CHON,ester,550.4,520.9648691054068
4216,C1CC2C(O2)C3C1O3,CHO,ester,402.06,393.75125312583884
999,CC1CCC(=O)CC1,CHO,ketone,443.15,434.55433127472156
324,C/C=C(\C)/C(C)C,CH,alkene,364.65,372.12539627429345
6829,CC([C@]1(C=CC(O1)OC)OC)O,CHO,ester,556.18,548.4051013706187
5176,CCC(C)CCCN,CHN,amine,426.15,429.0108156391707
2635,CNC(=O)N(C)C,CHON,amide,505.65,441.58551977670993
4053,CCC(C)N(C)C,CHN,amine,366.4,362.1910885153072
4853,CCCC(C)C#C,CH,alkyne,358.15,347.6597103085592
180,CC(C)CC1CCCCC1,CH,alkane,444.45,441.37419178277753
7732,COC(=O)CCCCC(=O)OC=C,CHO,ester,518.64,509.26620312993634
3650,CC(=C(C)O)C,CHO,alkene,410.1,419.64677745386837
952,COC1=C(C=CC(=C1)/C=C/CO)O,CHO,ester,437.15,527.7433813213404
5364,CCOC(=O)NC(C)(C)C,CHON,ester,464.92,466.88274236458346
1373,CCCCCCCCC(=O)OC,CHO,ester,486.65,490.07237535376373
1334,CC(=O)CCCO,CHO,alcohol,482.15,459.36418474780885
10504,CCCC(C)C(C)(C)C(C)CC,CH,alkane,474.15,458.22224438865726
1800,C1CC(=O)OC2=CC=CC=C21,CHO,ester,545.15,486.61223305552437
5618,CC(CCCC(C)O)O,CHO,alcohol,543.24,525.4606535831412
1520,CCCCCCCCOC(=O)CC,CHO,ester,501.15,493.8687894737683
8742,CCC(C)(CC)C(C(C)C)O,CHO,alcohol,516.47,492.81922779851647
1746,COC(=O)/C=C/C1=CC=CC=C1,CHO,ester,533.55,502.9701273313099
9913,CC(C)(C)C1CCC(=C)C(C1)O,CHO,alkene,554.27,524.7481342521024
1895,C1=CC=C(C=C1)C2=CC=C(C=C2)O,CHO,aromatic,578.15,585.1579964150942
10822,CCC(C)(C)C1=CC(=C(C=C1)O)C,CHO,aromatic,533.15,515.6791528337484
6032,CCCCCC(=O)N(C)C,CHON,amide,408.15,451.22490002363827
10660,C1CC2CCCC3C2C(C1)CC3,CH,alkane,502.52,502.9905930719069
4288,CN(C)C=NCC#C,CHN,alkyne,416.12,409.4921061405809
334,CC/C=C/C(C)C,CH,alkene,359.05,361.4556803731354
2496,CC(C)(CC1=CC=CC=C1)N,CHN,aromatic,478.15,494.4913734710336
5977,CCC(C)(C)OC(C)C,CHO,ester,401.39,397.27548426908584
9331,CCC(CC)CCC(C)(C)C,CH,alkane,445.15,447.4186008037101
956,CCC(=O)CCC(C)C,CHO,ketone,437.15,427.4750219383702
1652,CC1=CC(=C(C=C1)C(C)C)OC(=O)C,CHO,ester,518.15,530.1861592970654
4279,COCCOC(=O)C=C,CHO,ester,414.2,407.02901725303855
875,CCCC(=O)C(C)CC,CHO,ketone,427.15,442.4784867527188
2281,CCCCCCOC1=CC=C(C=C1)N,CHON,ester,429.65,550.9722028314776
4358,C1CC2C(=O)OC(C1)O2,CHO,ester,435.53,422.3350046931821
2872,C1=CC=C(C=C1)NC2=CC=CC=C2,CHN,aromatic,575.15,566.9162956269316
6610,CC(C)(C#CCN(C)C)O,CHON,alkyne,493.03,461.03125529828674
9830,CCCCCCC1CCCC1=O,CHO,ketone,534.38,517.0568470624424
11011,CC1CC(=CCC1C(CC=C)O)C,CHO,alkene,581.6,560.5935855176265
10082,CC(=O)OCC(C)(COC(=O)C)COC(=O)C,CHO,ester,622.71,598.2108808121308
10172,CC(=CCOC(=O)C)C1=CC=CC=C1,CHO,ester,410.15,496.1480854388552
9088,CCCCCCC1OCC(O1)CO,CHO,ester,585.09,556.2129723411575
137,CCC(C(C)C)C(C)C,CH,alkane,409.85,406.73450664975553
8696,CC1=CC(=CC(=C1)C(=O)OC)C,CHO,ester,512.65,486.0238584572289
2997,CC(=C)C#N,CHN,alkene,363.45,391.2334278011481
6798,CC1CCC(CC1)C(=O)O,CHO,alcohol,543.03,543.4001208142763
10010,CC1CC(CC(=O)C1C(=O)OC)(C)C,CHO,ester,587.77,564.7785062729184
9691,CCCCC(CC)COCC1CO1,CHO,ester,506.95,499.7391553680171
7491,C1=CC=C(C=C1)CCN=C=O,CHON,aromatic,483.15,485.5615787657562
928,C1CCC(CC1)O,CHO,alcohol,433.95,445.12816113007625
8325,CCCC(C)(CCC(C)C)O,CHO,alcohol,465.15,482.582558947219
3459,CC(C(=O)O)C(=O)O,CHO,alcohol,581.7,563.7906383555421
9166,CC1CNCCN1CCNC(C)CN,CHN,amine,626.93,593.9553751098679
6278,C1C2CC(C1C=C2)C=O,CHO,alkene,443.54,432.85115990791473
10802,CCCCC(C)CC(=O)OC(C)CC,CHO,ester,531.5,521.0081108046406
2491,C1=NNN=C1,CHN,aromatic,477.15,453.9732071813703
2980,CN(C)CN(C)C,CHN,amine,356.15,359.7289164541123
10090,CC(C)(C)OC(=O)NCCCCCCN,CHON,ester,628.97,600.2350493574236
8653,CC1=C(C(CCC1)(C)C)C=O,CHO,alkene,505.97,486.4358763454046
8414,C1CCC2=C(CC1)CCC2,CH,alkene,477.42,476.56327956207633
359,CC(C)C1CCCC1,CH,alkane,399.65,409.3646599505445
353,CCCC=C(C)C,CH,alkene,368.55,370.84226351230666
4522,CC1(C(=O)N(C(=O)O1)C)C,CHON,ester,478.07,464.4421095906364
8755,CCCC(C)(CC(C)CC)O,CHO,alcohol,516.91,491.9919168371305
10273,CCCC(C)CC(C)(C)CCC,CH,alkane,464.15,464.23448284485437
5148,CCCOC(=O)/C=C/C,CHO,ester,422.14,432.76346428129824
2123,C1=NC=NC=N1,CHN,aromatic,387.15,398.09844005442676
7427,C=CCNC1CCCCC1,CHN,alkene,471.92,449.10788649395283
10402,CCC(CC)C(C)C(C)C(C)C,CH,alkane,470.15,466.70548535301475
9190,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,CHON,ester,638.72,608.1790745838016
4895,CCC1CC=CC1,CH,alkene,371.15,387.9366204336682
10623,CCC(C)CCC1=CC=CC=C1,CH,aromatic,493.15,491.7687904329948
1744,C1CC(C1)C(=O)C2=CC=CC=C2,CHO,aromatic,533.15,484.5465330376978
2936,CC(C)NC,CHN,amine,323.54999999999995,339.32739439659787
2660,C1=CC=C(C=C1)NC(=O)N,CHON,aromatic,511.15,518.951872841623
1229,CC(=CC(=O)O)C,CHO,alkene,470.15,453.7166022334453
3614,CCCCNC=O,CHON,amide,398.15,442.648943312961
5903,CC1CC=CCC1C=O,CHO,alkene,391.0,439.5454765662107
4724,CCC(CCC(=O)O)N,CHON,carboxylic_acid,554.48,509.7900445447592
1253,COC1=CC(=CC(=C1)O)OC,CHO,ester,472.15,488.78517089716433
8345,CCN(CC)CC(OCC)OCC,CHON,ester,467.65,457.8340136327851
2719,C1CCNC(=O)C1,CHON,amide,529.15,473.5143362778133
5879,CC#CCC(C)(C)C,CH,alkyne,388.41,393.7114707071962
10118,CC1CC(=C(C1=O)O)N2CCCCC2,CHON,ketone,668.07,624.381658748057
4648,COC1=CC(=NC(=N1)N)OC,CHON,ester,525.15,457.3064957395568
3077,CC(=C)N,CHN,alkene,337.33,345.3061251814054
982,CCCOC(=O)OCCC,CHO,ester,441.15,435.27093357344705
812,CCCCCCOCC,CHO,ester,416.15,412.0084211765997
6521,CCCCC/C=C/CO,CHO,alkene,478.98,478.4598898089549
4371,CCCC#CCO,CHO,alkyne,438.06,436.7193290035442
2335,CN(C)CCCCN(C)C,CHN,amine,441.15,427.911752930531
1178,CC1=CC=CC=C1O,CHO,aromatic,464.15,466.9401456557884
2005,C/C=C(/C(=O)OCCOC(=O)/C(=C/C)/C)\C,CHO,ester,353.85,532.5812777294385
3149,COC(=O)C=O,CHO,ester,491.05,408.2674974015399
10576,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)O,CHON,alcohol,483.15,594.6510303060293
6137,COC1CCCC(=C)C1,CHO,ester,423.77,409.41296845538574
9442,CCCCC#CC(C)(C)CC,CH,alkyne,457.05,459.5378577713903
2506,C1=CC2=CC=CN2C=C1,CHN,aromatic,478.15,461.2243479081294
7045,CCCC/C=C/C(C)C,CH,alkene,409.24,410.7420263319767
8555,CCOCCOCCOC(C)(C)C,CHO,ester,492.43,478.2256289752022
6928,CCCCCCC(C(=O)O)O,CHO,alcohol,619.89,603.5340542916962
3894,CC(CO)(CO)C=O,CHO,alcohol,543.79,509.1231242068494
9794,CCCCCCCCCC(C)N,CHN,amine,523.37,504.7674857482335
6,C1C=CC=C1,CH,alkene,314.15,348.88931128484796
10939,C1CC2CC1C3C2C4CC3CC4=O,CHO,ketone,559.6,549.9495985467574
9804,CCCNC1CC2CCC(C1)N2C,CHN,amine,526.97,520.615069026233
6945,CC(C)OC(=O)/N=N/C(=O)OC(C)C,CHON,ester,647.4,540.1649657889301
3532,CCOC#CC,CHO,ester,357.15,370.8045394541609
10575,CC(C)CCC#CCCC(C)C,CH,alkyne,482.28,476.75744318885495
4791,C(CC(=O)NCCO)CO,CHON,alcohol,625.28,618.8309235311044
1799,CC1=C(C=CC(=C1)O)O,CHO,aromatic,545.15,514.9485245754181
11034,CCCC(CCCC(=O)OCC)OC(=O)C,CHO,ester,590.16,563.5688955071103
4845,CC/C(=C/C)/C#C,CH,alkene,353.92,367.88129105595067
8047,C=CCOC(=O)CCC(=O)OCC=C,CHO,ester,378.15,503.31009926332683
10101,CC1(OC(C(O1)C(=O)N(C)C)C(=O)N(C)C)C,CHON,ester,643.98,625.5275726150551
5680,COC(=O)CC(CC(=O)OC)O,CHO,ester,567.94,553.4702070329049
2970,CC(C)(C#C)N,CHN,alkyne,352.65,362.54862153114135
10515,CCCCCCC(C)(C)C(C)C,CH,alkane,475.15,472.0027362672539
5655,C1CN(CN1)CCNCCN,CHN,amine,559.13,555.3986849995161
7976,CCOC(=O)C(C(=O)OCC)NC(=O)C,CHON,ester,625.56,583.9105139205883
3917,CNC(=O)/C=C\C(=O)O,CHON,carboxylic_acid,567.71,547.1639439417731
4148,CC/C(=C/C=O)/C,CHO,alkene,389.58,404.4516143751033
3499,CO/C=C/C#C,CHO,ester,330.7,346.91566037551945
11,CCC1CC1,CH,alkane,309.05,349.21664167689096
7009,CC(=O)NC1=NC(=CC=C1)NC(=O)C,CHON,aromatic,393.65,452.9491979248037
4159,COCC#CCOC,CHO,ester,390.72,420.52308733679433
351,CC1CCCC1(C)C,CH,alkane,387.15,403.77611619726724
4469,CCCCC(CO)N,CHON,alcohol,464.15,479.18268733201774
1021,CCC(C)CC(CC)O,CHO,alcohol,445.15,456.62532911434835
2538,CCN(CC)C(=O)CC(C)C,CHON,amide,484.15,482.3499763707074
2065,C1COC=CO1,CHO,ester,367.25,347.12434969607045
7092,CCC(=CC#CC)CC,CH,alkene,418.56,416.62846465044834
5072,CC(C)OC1=CC=CO1,CHO,ester,408.65,422.7843917063399
6641,CC(CC(C)(C=O)OC)C=O,CHO,ester,498.71,489.4692647918665
2231,C1=CC=NC(=C1)C(=O)N,CHON,aromatic,416.15,465.8612960573581
2289,C(CCN)CN,CHN,amine,431.65,425.248743471966
5322,CC(C)(C)NC(=O)C=C,CHON,alkene,457.25,460.5691323940804
9110,CCOC(=O)CCC(C(=O)C)C(=O)C,CHO,ester,593.92,567.3025517068156
3762,CC(=O)CCNCN=O,CHON,ketone,454.15,455.763674950274
953,C1CC=CC(C1)O,CHO,alkene,437.15,448.0404060712109
9841,CC(C)OC(=O)CC1=CCCCC1,CHO,ester,537.42,526.3271464113815
5693,CCC(C)CC(C(=O)O)N,CHON,carboxylic_acid,576.92,592.0238621607739
9037,CCCCCCCCNCCO,CHON,alcohol,570.75,561.6708456115307
9969,CCOC(=O)C(CC(C)C)C(=O)OCC,CHO,ester,566.84,519.7934740039348
5009,C1CC(=O)N(C1)CCCN,CHON,amide,394.65,511.856679964632
2374,CCN(CC)C=O,CHON,amide,450.65,394.7863782471369
7859,CC1C(=O)CC(CC1=O)(C)C,CHO,ketone,556.28,542.368207536565
6329,CC(C)C1CCCC1=O,CHO,ketone,448.15,458.13094842374755
1249,CCCCCCCCOC=O,CHO,ester,471.95,461.3758520590069
6801,CC1(OCCCO1)C(C)(C)O,CHO,ester,545.28,534.5631050279113
4739,C1CCC(C1)(C(=O)O)N,CHON,carboxylic_acid,570.44,551.3491359757031
2864,CC1=CC2=C(C=C1)NC(=C2C)C,CHN,aromatic,570.15,554.9173643334398
7332,CCCC(C)(C)C(=O)OCC,CHO,ester,460.51,463.1034822370573
9724,CCCCCCC1OC(C(O1)C)C,CHO,ester,511.12,488.7355655333904
6780,CCCCCCC(=O)C#N,CHON,ketone,538.59,468.56526337902085
6722,COC1=CC=C(C=C1)/C=N/O,CHON,ester,523.15,530.900649321918
10317,CCCC(CCC)CC(C)CC,CH,alkane,467.15,464.3528965646127
7589,CCCCC(CC)C(C)O,CHO,alcohol,496.82,486.03606623248027
5617,CCOC(=O)N(C(=O)C)OC(=O)C,CHON,ester,542.51,521.5826753730973
8089,CCC(C)CCCCC#C,CH,alkyne,418.08,425.4158138721018
3687,CCC(C(=O)C)O,CHO,alcohol,420.65,457.6344904486589
4120,CC(C)/C=C/C=O,CHO,alkene,383.15,386.09616149155715
638,CCOC(=O)C#C,CHO,ester,393.15,374.4436637961616
7513,CCCN(CCC)CCCO,CHON,alcohol,488.15,522.7969232320764
4927,CCCC(C)OCC,CHO,ester,378.65,385.66345421390406
5413,CC(CC(=O)OC)OC(=O)C,CHO,ester,475.76,482.2237701012747
8080,COC1=CC=C(C=C1)/C=C/C#N,CHON,ester,406.65,519.9958057065132
1996,CCOC(=O)C,CHO,ester,350.25,362.24982750462556
6307,CCCCC#CC(=O)C,CHO,alkyne,445.51,447.1232566905818
6555,CCOC(=O)C(=C)C(=O)OCC,CHO,ester,483.15,470.9776409190688
6797,C1CNCCC1CCCO,CHON,alcohol,542.92,526.1748505658658
8418,CCC(=O)C(C)CC(C)C=C,CHO,alkene,478.07,464.44316940725787
11105,C1CCC(CC1)(C#N)N2CCCCC2,CHN,amine,628.42,595.3445792399681
2283,C1=CC(=CN=C1)C(=O)N,CHON,aromatic,430.15,475.3189292411929
3681,CCOCC(=O)OC,CHO,ester,419.15,409.46860772140195
949,C1=CC=C(C=C1)C(=O)C(=O)O,CHO,carboxylic_acid,436.15,503.46476203911084
4622,C1CC(CCC1N)O,CHON,alcohol,513.15,491.96541958918385
6676,CCOC(=O)C#CC(=O)OCC,CHO,ester,508.08,473.4545788161973
5241,CC1CC(=O)CC1C,CHO,ketone,438.19,434.55873350023137
356,CCC1CCC(C1)C,CH,alkane,394.15,403.3095368439317
7506,CC(C)(C)OC(=O)N1C=CC=C1,CHON,ester,486.95,479.49825074015143
4228,CCC(CC=C)O,CHO,alkene,403.15,420.441841295309
985,CC(C)CC(=O)OCC(C)C,CHO,ester,441.65,459.98676811148533
3985,C1CC2C3C1C23,CH,alkane,339.62,362.99388261286725
4025,CC(=C)CN(C)C,CHN,alkene,355.65,374.3458321428667
8541,CCCC(=O)OCC/C=C\CC,CHO,ester,490.78,490.01066315324164
2378,C(CCN)CCN,CHN,amine,452.15,445.27804575547054
8978,CC(=C1C(N=NC1(C)C)(C)C)C,CHN,alkene,552.57,552.9998318580749
8620,CC1=C(C(=CC=C1)OC(=O)C)C,CHO,ester,500.15,508.66813356973535
7364,CCCCCC(=O)/C=C/C,CHO,alkene,463.55,461.23507589432285
6949,CC(CNCCNCC(C)O)O,CHON,alcohol,666.46,637.7748313516142
1626,CC(CCCC(C)(C)O)CC=O,CHO,alcohol,514.15,519.2266004485468
4744,CCC(CC)(C(=O)O)O,CHO,alcohol,571.34,553.3909662518539
2848,C1=CC(=CN=C1)C2=CN=CC=C2,CHN,aromatic,564.65,504.6357636504859
4697,C(CC#N)C=CC#N,CHN,alkene,545.2,525.5116914558139
1587,CCC1=CC(=CC(=C1)C)O,CHO,aromatic,508.85,495.4382045971887
1679,COC1=CC(=C(C=C1)C=O)O,CHO,ester,520.65,499.70435427069316
9827,C#CCCCCCCCCCO,CHO,alkyne,533.58,530.4347823913039
8721,C/C=C\C1=CC2=C(C=C1)OCO2,CHO,ester,515.05,449.49212065581276
7172,CC(C)CC(C(C)(C)C)O,CHO,alcohol,433.15,461.32841370604444
1945,C=C1CCOC1=O,CHO,ester,331.65,394.9931567069784
4217,CC1(CCC(=O)O1)C,CHO,ester,402.08,417.8973638256281
5237,CCC(C)C(C)CO,CHO,alcohol,437.15,446.3047274728518
4389,C(CN(CCO)CCO)N,CHON,alcohol,443.15,554.2574901803072
2067,CCOO,CHO,ester,368.15,385.2938600458956
6045,CC(=C1CCCC1)C,CH,alkene,409.20792,415.7087589296618
425,CCC(C)CC(CC)CC,CH,alkane,431.35,429.7328759500581
1674,COC1=CC=CC=C1C(=O)OC,CHO,ester,519.65,486.58926298635015
5994,C1C=CC2C1CC=C2,CH,alkene,402.98,414.1121889763417
544,CCC(C)(C)O,CHO,alcohol,375.55,400.53025204542405
8487,CC(C)OC1=CC=CC=C1OC,CHO,ester,485.65,448.843374314348
8542,CCCCCCOC(=O)/C=C/C,CHO,ester,490.78,487.27057548126345
9865,CC1=CC2=C(C=C1)N=CC(=C2)C,CHN,aromatic,543.15,525.8333338954758
8598,CC1=CCCC(C1C=O)(C)C,CHO,alkene,496.32,489.6857951984724
386,CCC(C)CC(C)CC,CH,alkane,409.15,410.5384594586558
2648,C(CCC#N)CCN,CHN,amine,508.65,493.85232077102836
5886,C=C1CC2CC1C=C2,CH,alkene,389.15,401.31148660897105
11113,CCCCCCCC1=NCCN1CCN,CHN,amine,632.65,615.3181106716856
2445,CCC(CC)C1=CC=CC=N1,CHN,aromatic,468.55,493.6429775311624
5074,CCNC(C)C(C)C,CHN,amine,409.05,399.95996722765983
6264,CCCCC(OC)(OC)OC,CHO,ester,441.65,455.35531128081345
8214,CCCC#CC#CCCC,CH,alkyne,446.4,456.02347553162735
3570,CC#CC(=O)OC,CHO,ester,381.22,386.55292551046136
3201,C/C=C/OC,CHO,ester,319.15,345.19076026800934
3139,COC(=O)NCO,CHON,ester,468.81,470.4197751146081
7037,CCOC1=CC=C(C=C1)CO,CHO,ester,407.65,477.900623411071
11017,CCCCN1C(=O)C2=CC=CC=C2C1=O,CHON,amide,584.95,520.6529275520813
3789,C/C=C\CC(=O)O,CHO,alkene,466.15,461.9569240074849
5549,C1C2C1C(=O)C=CC2=O,CHO,alkene,512.31,507.4044180562727
10188,CCN(CC)CCOC(=O)C1=CN=CC=C1,CHON,ester,429.15,515.4612677094074
1233,CCCC1CCCCC1=O,CHO,ketone,470.15,476.9982424954334
7429,CC(=C)C(=O)OCCCN(C)C,CHON,ester,472.74,454.4623621109126
9877,CCC12CCCCC1CCC2=O,CHO,ketone,545.63,520.0770149400703
2012,CC(C)O,CHO,alcohol,355.45,362.8758878923957
4793,CC(C(C)C(=O)O)C(=O)O,CHO,alcohol,627.02,587.9573012605307
1609,CCCC(=O)OCC1=CC=CC=C1,CHO,ester,512.15,463.6979061483047
1806,CC(=O)CCCC(=O)O,CHO,carboxylic_acid,547.65,506.72087464198205
4036,CC(=CN1CC1)C,CHN,alkene,360.5,378.49597036144223
8410,CCCOCC1=CC=CC=C1,CHO,ester,477.15,439.3393759763924
5789,CCCCC(C)C(=O)OC,CHO,ester,350.65,436.96264085800294
